Unnamed: 0,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
8,2014,1,4,188,4,5,0.1568281115332167,1,1,15,-0.8991923302122073,-1.1135089865045225,-0.5638312284460981,-0.8491578261761208,-1.0100374702417636,-0.4574489606701023,-0.8235267862957796,-0.4401286303353469,-0.45527043964740643,-0.653829395932824,-0.4371385389600618,-0.7775850390745251,-0.7399591811739206,-0.6140649871556098,-0.7187864330562153,-0.5785194412966866,-0.3546471302451309,0.14850833839886496,-0.3982249234371833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.1220464041300433,-0.7650780790877028,-0.8347177739825649,-0.6375222714575505,-1.1354651475663262,-0.5293278736161549,-0.7877167637096708,-0.6388965567464198,-1.0095231673045655,-0.5628952876168748,-0.6128761757688641,-0.620971461560762,-0.43224978298552,-0.3794300484271976,-0.3908146752387615,-0.5973892170896511,-0.4332688183300433,-0.6482147110057422,-0.607119806540264,-0.7569490039084762,-0.6204011725732748,-0.6895361745597193,0.012047373948397161,-0.8621732795822009,-0.08416183196780479,-0.13869231680850194,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.6920759257190877,-0.8979439644111473,-0.9296695275390962,-0.7306842967748273,-1.0900661196861188,-0.5328948403700574,-0.8928560227431375,-0.5637105878941561,-0.9960691098408151,-0.21390634242239454,-0.8419733006167315,-0.667625500674263,-0.43237089956314817,-0.3188135375134483,-0.6860935197744624,-0.7671086522760813,-0.45141876595629454,-0.750108483044393,-0.7294898865176142,-0.7760230425905358,-0.6180862224630553,-0.6538744730666992,50,46,0.743919292865446,2673,0.4080273979491218,1.0812051201098754,-0.24705147588692242,0.37384085209998097,-0.12263368094888591,0.7632128394827511,0.3219338098378332,1.4004890536514605,-0.18402647852195342,0.15225888102592328,-0.4067473208064918,-0.052261040859947344,-0.3113218082956949,0.020107534383812974,0.8397073414279976,-0.6550869866682116,-0.3531609620026134,-0.4496500584294267,4.652588646887827,6.59802096765417,0.1475126673786392,1,1,0,0
9,2014,1,4,189,4,5,2.558458874316215,1,1,15,-0.7901815888188862,-0.7562628978871552,0.21721397088151526,-0.7511482890775113,-0.6841018438261668,0.6940693499978388,-0.7773181785951658,-0.37002065704708703,-0.36053053812002295,-0.6617409414382572,-0.45819047821303344,-0.4094835902142687,-0.7271427576162847,-0.5800847214299183,-0.8255554355458072,-0.5785194412966866,-0.5403953252612809,-0.3247513219646507,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.1220464041300433,-0.23137502181107183,-0.5996005186463671,-0.8094079201971065,-0.7616590696533145,-0.9038505408261611,-0.5644485284893418,-0.5228986267121605,-0.7268621869116703,-0.6204860924905169,-0.5236494488437383,-0.5159914675166283,-0.3752912458372892,-0.4165814868230886,-0.40411636279677676,-0.8005924986417107,-0.4481775996489672,-1.0515314618392,-0.5778477553050638,-0.9515549532263605,-0.5586685696609507,-0.7481681338171097,0.012047373948397161,-0.8621732795822009,-0.40698889876768896,-0.6182630663450102,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.6920759257190877,-0.8979439644111473,-0.8163710342824554,-0.5509882368899829,-0.7468566194179452,-0.19425283343523414,-0.7881089300147109,-0.3376722080132931,-0.6801940942917218,0.2033810078277254,-0.7955734194146937,-0.7648454582884511,-0.3644734157090323,-0.4437122333194673,-0.6946786994347142,-0.6296823899118024,-0.47271473541758297,-0.4657636777484307,-0.7168226449427492,-0.9511957819887551,-0.5847737677172935,-1.0190485212037608,89,87,0.9176171504355178,3342,-0.13047203559664827,-0.2943502541937678,0.4085440604227227,-0.08416565538049522,0.7236779067840406,0.14059492548423197,0.8178873196152951,-0.8569321846232884,0.00799108274589062,-0.30392866131543683,0.34999623499730176,0.15913606650668588,0.6503564637432988,0.3391860623410334,0.8812919296101667,-0.886629282445982,0.026291293731111325,-0.3645833944632623,0.16247580662292424,-0.10813260849310623,0.047931399190529606,2,1,1,1
10,2014,1,4,191,4,5,-1.0439872698582826,0,1,15,-0.276776164173743,0.9262509286262399,0.09401710568549478,-0.29474567377632693,0.8336879173404101,-0.2517579177269901,-0.7687610296421638,-0.3570377001213111,-0.08187940699662104,-0.3421144839899053,0.39230790677626326,0.3482073460888769,-0.1452771414707289,0.962619345941683,-0.1581098969628783,-0.5785194412966866,-0.027376499728021232,0.9823467906756931,0.439592197020409,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.1220464041300433,-0.7650780790877028,0.5077259025285117,-0.09229944715367695,0.9724041714903917,0.18692571702928332,0.4752483149321376,-0.27266719303789916,0.8535813720339879,-0.08715544363542631,-0.5071259819793146,-0.40074510687690656,-0.3524246792859043,-0.21219449478482133,0.13327183901682726,-0.768596107747616,0.4263496675793832,-0.9086646772248878,0.7511033628063415,-0.29523069874886654,0.985800417327395,-0.15361256596718792,0.012047373948397161,-0.8621732795822009,0.48462871638934724,0.3214275509335219,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.6920759257190877,-0.8979439644111473,-0.28277168249616164,-0.2766214882922928,0.8695494043032675,0.32279860556194834,-0.30033143039237026,-0.5353705012619282,0.7907462557436217,-0.16158797263035435,-0.7869808494009267,-0.4935923157690439,-0.35189980864408277,-0.09523271834848948,-0.34783742506676674,-0.4193193913053314,0.38764247044175326,-0.030507528137876553,-0.14172988421831717,-0.6975230401337775,0.9276116810981906,-0.4902293546859387,92,86,0.7886276109878295,4868,0.3895126085699161,-0.0659792290876716,0.4589744862926954,-0.588388276970482,0.7030382752569431,-0.4405178219078829,0.657694848492717,-0.5680718958014389,0.4459863259394424,-0.10931226613605732,-0.1466631474218354,0.0039330633042624075,0.001910543168434425,0.16301786113999908,0.6138757092562193,-0.2962471539942632,-0.09322659007150212,0.14924372787739018,0.15274192134008285,-0.13799685257946842,-0.22980647173464241,2,2,0,0
11,2014,1,4,192,4,6,-1.0439872698582826,0,1,9,-0.828862820652246,-0.11219558367817141,-0.3291263432610945,-0.806735788185896,-0.1360110973341632,-0.519103420308469,-0.9689983232888185,-0.404641881332188,-0.19371664992597262,-0.7052544439333727,-0.0420637903259797,-0.8115805436682267,-0.8988828292478449,-0.7001483258522911,-0.8730109459954701,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.8427802487710526,0.30232803546555914,-0.6830292244545112,-0.27846827588619627,-0.16687736854955462,0.3123503071581038,-0.6910782746904739,-0.4082040869870975,-0.19185459955682466,-0.4598525974550389,-0.8937751212082837,-0.390031310057047,-0.48130896229404535,0.09364855428171914,-0.4772756467681458,-0.47831441285025833,-0.06745824527982469,-0.9668480701003905,-0.970093238807769,-0.6806267000712976,-0.7542513050649974,-0.8170629569984238,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.9314594779218179,-0.25765405802994157,-0.7648994085385663,-0.5725621095449844,-0.10426141892875614,0.10642190739216274,-0.7591862265148256,-0.5826752231889224,-0.192237921076906,-0.4511840484132793,-0.9244619759968868,-0.7787601397378886,-0.3424696066459426,-0.3025841111194488,-0.6605526079745124,-0.698955855856387,-0.07261668757430378,-0.5999763302374641,-0.8396948862504506,-0.9256384444274235,-0.6663892807251117,-0.8003837626626648,26,25,0.8692838335464543,1006,-0.09182791304776484,-0.4741927105805993,-0.6504948828467039,-0.6915862732224195,-0.5561092905788979,-0.6333428186284346,0.7455293607419876,-0.3659083543062119,-0.6624917906822706,-0.7088958188602128,-0.5757270939989331,-0.6776677323640509,-0.48534161309945956,-0.6858073798821424,0.7891178079741211,-0.5226712422661228,-0.6365619553541058,-0.6620649220740166,-0.12558953683952118,-0.5933613474783688,-0.33642849159655425,1,0,1,0
12,2014,1,4,193,4,4,0.45703195688109144,1,1,6,-0.834723613334379,0.8033275420811684,0.5899193740567088,-0.7043377663689215,1.6315004811605647,1.035571694474432,-0.8594668154923909,0.33105903548447985,0.5992732191124089,-0.6356328409823473,1.0859693300513902,0.08504201781725475,-0.7963514427963722,0.39854693974758715,-0.9151106549113744,-0.8769445523331271,-0.5315501700395419,0.11470408837016834,1.0649367864608785,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.2031471710915573,-0.23137502181107183,-0.6956699372337284,-0.2829094438724187,0.660127228603126,1.2229191724923398,-0.45781295934120064,-0.08775872664285839,1.430373619762903,1.6875835953511777,-0.6822747432061862,0.15899709327016862,0.24626357017319367,1.5169897806754573,-0.3602207937994592,-0.2886577065003115,0.9670656826209647,1.070996562104512,-0.7359168296638233,-0.5333214159467259,0.27270229835002874,-0.4198221162369053,-0.6168178970315495,0.44941485451967833,-0.10722090037382886,0.15042021306599462,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.011253995322728,0.30939826133507226,-0.6222610733536483,-0.5574795342022417,1.8032268415056818,3.125583097911573,-0.42957162422097983,-0.42377832796601844,2.9075802659771512,4.3739643227671845,-0.6351787802002736,-0.26829607126358007,1.1946539084010384,2.0749297900370456,-0.39906233497630883,-0.6343511681891565,2.0405646874111745,1.5861035383060686,-0.5926836777573496,-0.8473591636658844,0.5522913539915536,-0.6081174790046167,103,71,0.04701327997126236,5765,0.4930160353389714,-0.006559540886677375,0.6438826857875374,0.47444827721050997,0.41405247133403206,0.3101002370675173,-0.01995754583854504,-0.5028884435013128,0.7034448497918432,0.6059881711327507,0.1773400177268469,0.4251430719753941,0.03213471743251712,0.0586746096645295,0.4347887966468792,0.4159030041064173,0.3048684124946815,0.05614725959326657,0.89040562787374,0.26016527746419327,0.26471295051501664,2,2,0,0
13,2014,0,4,196,5,6,1.9580511836204655,1,1,18,-0.653625124756969,-0.5971667519385306,0.12312706062634182,-0.6450931960475115,-0.604239515551134,-0.1982870693545736,-0.8782925417513945,-0.6102053740786904,-0.1350867529838949,-0.22660591571177058,0.35441440763277204,0.6207489197277675,-0.7784084504113892,-0.8530595230450737,-0.35412285440748653,-0.5785194412966866,-0.24850530634371795,0.4189424247616949,0.7438314849703344,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.23832051819046132,-0.23137502181107183,-0.3050719191303311,-0.7111737319583061,-0.559397380085155,-0.48918188221604614,-0.3228523114697375,-0.8296255562804711,-0.5866436213349027,-0.8566907606537194,-0.7186263674764567,-0.6178873057179868,-0.6033629666521884,-0.44918689586200483,0.32747648138628127,0.06718338418001552,0.34458512570073485,0.04298057444427816,-0.6949359585246677,-0.5061516271977493,-0.9012886429073684,-0.6203594004628632,0.012047373948397161,-0.8621732795822009,0.1003107740349132,0.37987194277037184,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.6920759257190877,-0.8979439644111473,-0.7659146285171383,0.06713452343367167,-0.5940115345159708,0.9706159566150655,-0.7624432892336497,-0.33299607835288353,-0.6027968656945119,0.21201356631096074,-0.9545359716465515,-0.2601165423833301,-0.5970851598769324,0.20471412676565764,-0.36329075215714945,-0.08957402436968512,0.34930971682489886,0.6517593136874512,-0.8185828174319193,-0.5995280883731939,-0.8523838211214051,-0.28594406885127316,175,162,0.7611380370071746,11041,0.7340298521116125,0.25201975509330754,3.325102008888615,1.8251076852245545,3.974744979009131,2.4997672900431054,0.6700559998002403,-0.9460842832224794,3.8022753147044326,2.3348552535424894,0.32795520335453426,0.2850394584395575,0.5404503755102709,0.4416772298147347,0.7743456873958267,-0.6030077237392097,0.644453026437146,0.8999556653561364,0.47456765558122443,0.5230225135672306,-0.10364313465092177,1,1,0,1
14,2014,0,4,197,5,5,1.357643492924716,0,1,13,-0.9179468662370857,-1.0420006708982206,-0.6244566715796379,-0.7716278940552942,-0.5651035345252008,0.027790135082614558,-0.9621526017304153,-0.5897322449349853,-0.2435302619644115,-0.022488020892709678,1.645060304879237,1.824627596998078,-0.7476490324591549,-0.49539543494861366,0.10927918373800638,-0.5785194412966866,-0.31042137072994064,0.2611892068490681,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.3623030312411236,0.5780451610301794,-0.8751680540903127,-0.6485903615634794,-1.0224726957036763,-0.9082939165279632,-0.6111015929307964,-0.35300881821863733,-0.5655171991191006,-0.8358621090052454,-0.8805563428033266,-0.3577570702291316,-0.6428597600415341,-0.40874669047881185,0.6706600503278365,1.299554907775549,1.1771911968648623,0.6080562726304773,-0.6246830312326074,0.06155071891179814,-0.6792490729066893,-0.30242086105617044,0.012047373948397161,-0.8621732795822009,-0.0072982467251885424,-0.29870775553024026,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.8197471535605438,-0.173538628371941,-0.9491617412694906,-0.7413441409893982,-1.012567199020742,-0.5149165075156835,-0.809996382406294,-0.49234531324125697,-0.5717593883628302,-0.09994652563109374,-0.9811729372456777,-0.5507537060747861,-0.5354744782350626,0.03369182343225566,-0.000996144869482263,0.13652657253334896,1.5120697269583954,1.0446091091611098,-0.7370902286605394,-0.5266995124691527,-0.5547925508908432,-0.1568543167786617,155,151,0.9076484038271482,9871,0.7540847199492349,0.18317288722655348,2.8207977501888877,-0.6776702471349771,3.6341570000141217,-0.6711425573861254,0.8135659515656336,-0.931242110273095,3.298552115862779,-0.5666005514389015,0.4087708499759056,0.3567368618539568,0.7163001166831154,0.5893611016920685,0.8679362954494698,-0.859053944649995,0.7585511487667816,0.6876465283921799,0.4886348055044975,0.07796489079833319,0.21605199761233762,2,1,1,1
15,2013,0,4,165,3,6,-0.04310764946846805,0,1,19,0.12175773148311365,1.3330302968567411,0.5564002784243248,0.2991628621827424,1.803045558771268,0.8714136683600124,-0.5548322955143039,-0.24565758652657463,-0.1214101292385926,-0.2092005097959075,0.30012257197457903,-0.2187349796711074,0.04440592426834173,0.8331366531274274,0.4364156927592418,-0.28009433026024627,-0.6819177570472768,-0.7980109775955696,0.4578541590912056,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.35843081339988564,0.8654116932661557,1.3672943666309016,1.8685444559200444,1.1503440689444884,0.20061521804337443,1.828187165959507,1.8840589153910423,1.6574387769409926,0.11524053735976236,-0.09403929135351917,-0.04734035327546268,-0.2963966398885635,-0.43273292814566916,0.3567402031761178,0.18018730368202535,0.2662144748516843,-0.6888846727679817,1.1843297218741362,1.7446076883811505,0.5380948076674592,0.31584413894048086,0.6409126449283437,0.44941485451967833,-0.6529523738684155,-0.3568249750643784,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.6388689415161609,0.42921751562386695,-0.09434694578935418,0.10030180077045414,1.3557628668268764,0.8203392275804364,0.07852994301093678,0.3090114236455013,1.7112626187307731,0.7025007094114499,-0.6838700029803308,-0.4107270469885789,-0.27960156181554763,-0.09666409850187502,-0.3475512508849801,-0.2935968953722981,0.2836471487168773,-0.17885658139548596,-0.14088540000428293,-0.1376335961964314,1.0297698790097556,0.8244606110081523,141,125,0.6427214106289691,5904,0.015808339650360086,-0.22470580071041216,1.2826697611547204,0.47290805168096584,1.5699894945169672,0.6518470496999185,0.6351834734601937,-0.4718677613579421,0.7433408465249884,-0.25378930493675733,0.28534107277640763,-0.17953057474011488,0.4305442872772431,-0.20531472076982138,0.6632308482227935,-0.3735700985113151,0.0831559279050043,-0.3291666191620549,0.021159762282731087,-0.4897371164060312,0.06423892924791318,0,0,0,1
16,2013,0,4,168,3,4,-1.0439872698582826,0,0,7,-1.021096814505198,-0.9115634204747086,-0.010450781775144581,-1.062730845103966,-1.4367420978318257,-0.37086862188347797,-1.121144435866199,-0.7162946838707288,-0.39294954259418885,-0.8671246760196872,-0.5851036078018201,-0.6885146931609881,-1.0101293827883453,-1.0927012981766908,-0.5747391665724061,-0.8769445523331271,-0.6730726092554653,-0.42616411369759,-0.37759990882749095,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.0830368758821332,0.05016680708922649,-1.0976445949483815,-0.7294217896183369,-0.6382699555817577,0.3684223895397355,-1.2742415689419428,-0.9130114884988932,-1.1852645420739092,-0.13918446715631755,-1.187562369100301,-0.8183699942666468,-0.6888750095685657,-0.5560759522226661,-0.7494281890769585,-0.5517816208906393,-0.7054449709924986,-0.5368643214230239,-1.224174641001606,-0.8671321797829176,-0.8765626156099661,-0.009357537740298042,-0.6168178970315495,1.7610029886215577,0.008074462962877593,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.9048719447238347,-0.2008846051252686,-0.9451008622932655,-0.6235384434575618,-0.9430642005805375,-0.32398476198291964,-1.0679556374983121,-0.7955952325123704,-1.4415943116008716,-0.7000370014386214,-1.0731134410845287,-0.8852957012287139,-0.6742032868700574,-0.5113420860572807,-0.8177329483831102,-0.631713176834229,-0.5188560112298719,-0.1548383465516406,-0.9448329892114681,-0.9002568522414648,-1.1066688906684397,-0.8464018867545396,44,42,0.848138007407489,3316,1.1494177830430368,0.18463295681039174,-0.34791232762686775,-0.29315933435391905,-0.20519839956598518,-0.14085991984487461,0.7681412228898964,-0.7165949125241097,0.0005284881349488152,-0.10882807606749188,-0.5698509549629712,-0.5356523967583147,-0.48167624505688805,-0.5276289876859087,0.8102035314184587,-0.6388665167937286,-0.35745986024480136,-0.46862594165559546,1.0511698298597965,-0.30273973670963195,0.6751482323153064,0,0,0,0
17,2013,0,4,169,3,4,0.45703195688109144,0,0,7,-1.1219024453558424,-1.6194704094305659,0.018145586605580927,-1.0554166999131684,-1.3846201921476333,0.06710369622239785,-1.100778421310134,-0.6500816020770038,-0.3013998961825552,-0.9338981221767233,-0.965842973137371,-0.5298498985627449,-1.0270470604102284,-1.1888169007864224,-0.2531339216538033,-0.5785194412966866,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.0830368758821332,-0.4569444751923966,-1.3150648501426172,-0.8377353019071617,-1.586017240591142,-0.34066741572127746,-1.2575797588832396,-0.8393435801682234,-1.347077715988668,-0.4078873430732935,-1.1482365180268193,-0.715512562491662,-0.6580051497531777,-0.30856898774963404,-0.8616944340107825,-0.7835479125116713,-0.9110770535760657,-0.6329719673587659,-1.2628137459961806,-0.7518458660121482,-1.1465706464366512,-0.17632341027179232,0.012047373948397161,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.9048719447238347,-0.2008846051252686,-1.1197186098327918,-0.6316388885131544,-1.5089293138486701,-0.02226287974033897,-1.054927391000506,-0.6988354528030324,-1.343374459911491,-0.19847657247791606,-1.0390295799898204,-0.6446010336056555,-0.6976740216774439,-0.301256676730552,-0.9384978110286674,-0.7638446242922194,-0.9710404358381699,-0.593770695450187,-0.9727009186190112,-0.8270637315766415,-1.1244355236854757,-0.5457548592210361,44,26,-0.25023661889647797,1133,-0.5298973071656714,0.1882756690560534,-0.34791232762686775,-0.008639715036693266,-0.5148238350159938,-0.3977968222641576,0.2583191043283837,1.1881223027683874,-0.6260399690312565,-0.7144069571648889,-0.31123471428572314,-0.2883954686293815,-0.4670202681910138,-0.5253186720772397,0.19286969605426188,1.035593063416568,-0.6005249298400775,-0.5349593707587672,-0.4148932071420558,-0.5794357657501051,-0.15544233707190358,0,0,0,0
18,2013,0,4,170,3,4,-1.0439872698582826,0,0,10,-0.7854929531306192,-0.09170833887368642,-0.07419465461321675,-0.8359923652627571,-0.4651898569109404,-0.2537880284299262,-0.708860986971149,0.12333172467206394,-0.3310208184806846,-0.732944852537819,-0.2855645569750909,-0.006616182533269397,-0.745085749068232,-0.17232152558576552,-0.10627114731252202,-0.5785194412966866,-0.5403953215463171,-0.32475131249945755,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.7226699535616284,-0.4569444751923966,-0.5894879450888791,-0.3074110316819776,-0.15695329004234487,0.12970489334986443,-0.7577255065277355,-0.5184276237383989,-0.5195774616252746,-0.33651282435969226,-0.3914617139283496,-0.003117816703430236,0.03007059875405563,0.16204346338968376,-0.5238315514893197,-0.5665291276046086,-0.27836293326508743,-0.2932689746342935,-0.618828623739482,-0.5521692063905697,-0.2176968856339853,-0.44068499206144024,0.012047373948397161,-0.8621732795822009,-0.40698889231114765,-0.4088949199518439,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.5856938751201944,-0.2008846051252686,-0.5369826328466719,-0.6566753664256507,-0.12194468967170634,-0.8396342952721916,-0.6640800346976738,-0.7297411475123861,-0.40832157004214314,-0.32062224084284013,-0.38313004828812397,-0.37687798092673414,0.07141164593211634,-0.18416347773222597,-0.5750585187927202,-0.5157138858667809,-0.2150334801602607,-0.18537133147592624,-0.5082354003551277,-0.5723483836631084,-0.0750932019922232,-0.17517551025355915,45,41,0.7170338853459044,2069,0.1547708036290242,0.24832705280093315,-0.33110386668440583,-0.28889698708641526,-0.20519839956598518,-0.17075071487183946,0.7194001179149486,-0.6130959666930638,-0.3573875963157078,-0.6706226773510702,-0.2965421625926543,-0.34733206101129904,-0.1739391980044101,-0.30249875063577913,0.698764939531885,-0.5276450444168566,-0.33492963250093655,-0.5680381840948541,0.4417640838269296,-0.041260378328902954,0.8146879281814099,0,0,0,0
